online_order_id,online_customer_id,order_datetime,order_status,sales_channel,fulfilment_type,store_id,delivery_fee,discount_amount,payment_type,product_id,time_range
81745,10199,2024-03-25 19:37:00,Completed,Web,Delivery,1,3.73,1.24,Card,387,18:00-24:00
81746,10033,2024-03-07 15:15:00,Completed,Web,Delivery,4,2.57,1.38,Card,688,12:00-18:00
81747,10246,2024-03-16 11:34:00,Cancelled,Mobile App,Pickup,5,0.0,0.21,Mobile Wallet,931,06:00-12:00
81748,10398,2024-03-08 14:58:00,Preparing,Mobile App,Pickup,5,0.0,1.55,Mobile Wallet,773,12:00-18:00
81749,10358,2024-03-11 07:40:00,Cancelled,Mobile App,Delivery,1,2.16,1.29,Card,246,06:00-12:00
81750,10461,2024-03-02 15:44:00,Cancelled,Web,Delivery,5,1.01,0.71,Mobile Wallet,665,12:00-18:00
81751,10479,2024-03-19 21:52:00,Placed,Mobile App,Pickup,5,0.0,1.72,Card,510,18:00-24:00
81752,10069,2024-03-28 01:30:00,Placed,Web,Delivery,2,2.42,1.11,Mobile Wallet,209,00:00-06:00
81753,10372,2024-03-29 10:36:00,Placed,Mobile App,Pickup,2,0.0,0.49,Mobile Wallet,227,06:00-12:00
81754,10421,2024-03-02 18:31:00,Placed,Web,Pickup,3,0.0,1.88,Mobile Wallet,201,18:00-24:00
81755,10494,2024-03-12 18:06:00,Cancelled,Web,Delivery,4,1.84,1.7,Card,671,18:00-24:00
81756,10500,2024-03-23 16:15:00,Completed,Mobile App,Pickup,1,0.0,0.81,Card,173,12:00-18:00
81757,10146,2024-03-05 05:39:00,Preparing,Web,Pickup,5,0.0,0.73,Card,911,00:00-06:00
81758,10500,2024-03-15 11:40:00,Placed,Web,Pickup,3,0.0,1.15,Mobile Wallet,7,06:00-12:00
81759,10410,2024-03-11 12:52:00,Placed,Mobile App,Delivery,2,1.93,1.52,Mobile Wallet,155,12:00-18:00
81760,10468,2024-03-25 23:35:00,Completed,Mobile App,Delivery,5,1.3,0.81,Card,633,18:00-24:00
81761,10160,2024-03-30 22:35:00,Completed,Mobile App,Pickup,4,0.0,1.48,Card,565,18:00-24:00
81762,10036,2024-03-27 18:35:00,Placed,Web,Delivery,2,3.67,0.09,PayPal,18,18:00-24:00
81763,10208,2024-03-13 00:40:00,Preparing,Web,Delivery,1,1.25,0.34,Mobile Wallet,99,00:00-06:00
81764,10471,2024-03-29 17:02:00,Placed,Mobile App,Delivery,5,1.66,1.42,Card,815,12:00-18:00
81765,10378,2024-03-19 13:32:00,Placed,Mobile App,Delivery,3,2.73,1.46,Card,250,12:00-18:00
81766,10253,2024-03-03 16:50:00,Cancelled,Web,Delivery,1,2.84,0.78,Mobile Wallet,416,12:00-18:00
81767,10150,2024-03-19 09:50:00,Cancelled,Mobile App,Pickup,5,0.0,0.54,Mobile Wallet,10,06:00-12:00
81768,10439,2024-03-20 02:59:00,Completed,Mobile App,Delivery,5,1.0,0.23,Mobile Wallet,879,00:00-06:00
81769,10098,2024-03-27 05:49:00,Preparing,Web,Pickup,5,0.0,1.93,Card,923,00:00-06:00
81770,10068,2024-03-11 12:09:00,Preparing,Web,Delivery,5,3.19,1.37,Card,557,12:00-18:00
81771,10495,2024-03-13 14:03:00,Placed,Web,Delivery,5,2.96,1.43,Mobile Wallet,213,12:00-18:00
81772,10008,2024-03-16 12:51:00,Preparing,Mobile App,Pickup,1,0.0,0.29,Mobile Wallet,167,12:00-18:00
81773,10332,2024-03-17 18:46:00,Completed,Mobile App,Delivery,4,2.14,1.04,PayPal,394,18:00-24:00
81774,10228,2024-03-29 21:38:00,Preparing,Web,Delivery,4,2.17,0.38,Mobile Wallet,998,18:00-24:00
81775,10440,2024-03-23 07:06:00,Cancelled,Mobile App,Delivery,1,2.31,0.5,PayPal,78,06:00-12:00
81776,10238,2024-03-03 19:04:00,Placed,Mobile App,Delivery,4,2.57,0.41,Card,650,18:00-24:00
81777,10452,2024-03-13 21:35:00,Completed,Web,Pickup,3,0.0,0.85,Card,365,18:00-24:00
81778,10243,2024-03-27 16:35:00,Cancelled,Mobile App,Delivery,3,1.91,0.45,Card,634,12:00-18:00
81779,10353,2024-03-18 18:38:00,Completed,Web,Pickup,1,0.0,0.96,PayPal,158,18:00-24:00
81780,10464,2024-03-01 18:43:00,Preparing,Mobile App,Delivery,3,2.15,1.97,Mobile Wallet,370,18:00-24:00
81781,10261,2024-03-05 23:57:00,Completed,Mobile App,Delivery,1,2.57,1.38,PayPal,780,18:00-24:00
81782,10442,2024-03-01 22:10:00,Placed,Web,Pickup,3,0.0,0.48,PayPal,460,18:00-24:00
81783,10130,2024-03-26 07:15:00,Preparing,Mobile App,Delivery,2,3.93,0.01,Card,96,06:00-12:00
81784,10168,2024-03-01 01:35:00,Cancelled,Web,Pickup,1,0.0,0.37,Mobile Wallet,398,00:00-06:00
81785,10157,2024-03-13 09:01:00,Preparing,Mobile App,Pickup,5,0.0,1.34,Mobile Wallet,174,06:00-12:00
81786,10290,2024-03-18 06:58:00,Cancelled,Web,Pickup,3,0.0,1.78,PayPal,505,06:00-12:00
81787,10024,2024-03-22 10:52:00,Preparing,Mobile App,Pickup,2,0.0,0.99,PayPal,307,06:00-12:00
81788,10491,2024-03-04 11:18:00,Placed,Web,Delivery,1,1.69,1.73,Card,253,06:00-12:00
81789,10240,2024-03-05 16:04:00,Cancelled,Web,Pickup,3,0.0,0.44,Card,139,12:00-18:00
81790,10112,2024-03-02 15:59:00,Completed,Web,Pickup,5,0.0,1.84,PayPal,636,12:00-18:00
81791,10062,2024-03-10 12:22:00,Placed,Mobile App,Pickup,3,0.0,1.85,Mobile Wallet,441,12:00-18:00
81792,10061,2024-03-12 09:24:00,Preparing,Web,Delivery,2,2.43,0.55,Card,182,06:00-12:00
81793,10337,2024-03-23 06:43:00,Preparing,Mobile App,Delivery,4,3.66,0.2,Mobile Wallet,590,06:00-12:00
81794,10299,2024-03-27 04:47:00,Completed,Web,Delivery,4,2.28,0.7,PayPal,117,00:00-06:00
81795,10386,2024-03-02 05:22:00,Placed,Web,Pickup,2,0.0,1.33,Card,976,00:00-06:00
81796,10089,2024-03-11 15:49:00,Placed,Web,Delivery,2,1.59,0.42,Card,299,12:00-18:00
81797,10152,2024-03-21 10:56:00,Preparing,Web,Pickup,1,0.0,0.06,Mobile Wallet,649,06:00-12:00
81798,10468,2024-03-17 16:28:00,Completed,Mobile App,Delivery,4,1.46,0.13,Card,387,12:00-18:00
81799,10243,2024-03-08 19:11:00,Completed,Web,Pickup,1,0.0,1.07,Mobile Wallet,548,18:00-24:00
81800,10432,2024-03-04 20:39:00,Preparing,Web,Pickup,3,0.0,0.15,PayPal,654,18:00-24:00
81801,10056,2024-03-08 13:31:00,Completed,Mobile App,Pickup,2,0.0,1.77,Card,663,12:00-18:00
81802,10425,2024-03-21 10:29:00,Cancelled,Web,Delivery,1,2.83,1.59,PayPal,816,06:00-12:00
81803,10162,2024-03-01 21:52:00,Preparing,Mobile App,Pickup,2,0.0,0.59,Mobile Wallet,523,18:00-24:00
81804,10239,2024-03-27 11:02:00,Placed,Web,Delivery,1,3.7,0.46,Mobile Wallet,696,06:00-12:00
81805,10274,2024-03-26 11:44:00,Cancelled,Mobile App,Delivery,3,3.73,1.16,Mobile Wallet,303,06:00-12:00
81806,10419,2024-03-03 09:42:00,Preparing,Web,Delivery,3,3.4,0.48,Card,964,06:00-12:00
81807,10261,2024-03-11 23:46:00,Placed,Mobile App,Delivery,5,2.58,0.19,PayPal,212,18:00-24:00
81808,10171,2024-03-09 02:45:00,Placed,Mobile App,Delivery,4,2.47,1.68,Card,714,00:00-06:00
81809,10412,2024-03-29 22:57:00,Placed,Web,Delivery,5,2.87,0.14,Mobile Wallet,728,18:00-24:00
81810,10325,2024-03-15 15:32:00,Cancelled,Web,Delivery,4,3.04,1.99,PayPal,820,12:00-18:00
81811,10016,2024-03-01 12:35:00,Placed,Web,Delivery,3,3.59,1.45,Card,566,12:00-18:00
81812,10166,2024-03-29 23:49:00,Placed,Web,Delivery,1,3.06,0.96,Card,817,18:00-24:00
81813,10225,2024-03-29 17:03:00,Placed,Web,Pickup,2,0.0,1.98,PayPal,30,12:00-18:00
81814,10195,2024-03-23 22:31:00,Completed,Mobile App,Delivery,3,1.78,0.17,Card,722,18:00-24:00
81815,10308,2024-03-23 08:27:00,Placed,Web,Pickup,3,0.0,0.35,PayPal,819,06:00-12:00
81816,10257,2024-03-15 07:05:00,Cancelled,Mobile App,Delivery,1,1.12,0.87,Card,269,06:00-12:00
81817,10023,2024-03-01 03:03:00,Completed,Web,Delivery,3,2.13,1.27,Card,626,00:00-06:00
81818,10186,2024-03-19 10:34:00,Cancelled,Web,Pickup,3,0.0,0.47,Card,469,06:00-12:00
81819,10409,2024-03-15 15:19:00,Completed,Web,Pickup,1,0.0,0.73,Card,87,12:00-18:00
81820,10402,2024-03-26 03:31:00,Placed,Mobile App,Pickup,3,0.0,0.11,Card,188,00:00-06:00
81821,10124,2024-03-29 03:07:00,Completed,Web,Pickup,4,0.0,1.54,Mobile Wallet,142,00:00-06:00
81822,10488,2024-03-06 17:22:00,Placed,Web,Delivery,4,1.8,0.09,Card,942,12:00-18:00
81823,10444,2024-03-25 01:20:00,Placed,Web,Pickup,4,0.0,0.52,Mobile Wallet,192,00:00-06:00
81824,10133,2024-03-25 21:59:00,Cancelled,Mobile App,Delivery,4,3.64,0.5,Card,10,18:00-24:00
81825,10194,2024-03-25 01:04:00,Placed,Mobile App,Delivery,3,1.8,0.31,Card,669,00:00-06:00
81826,10073,2024-03-08 18:38:00,Completed,Mobile App,Pickup,2,0.0,0.6,Card,861,18:00-24:00
81827,10125,2024-03-17 18:14:00,Cancelled,Web,Pickup,4,0.0,0.21,PayPal,815,18:00-24:00
81828,10043,2024-03-18 18:11:00,Completed,Mobile App,Pickup,4,0.0,0.31,PayPal,296,18:00-24:00
81829,10388,2024-03-09 11:48:00,Cancelled,Web,Pickup,3,0.0,1.44,PayPal,116,06:00-12:00
81830,10175,2024-03-14 08:56:00,Preparing,Web,Delivery,5,3.01,0.94,PayPal,775,06:00-12:00
81831,10211,2024-03-24 08:18:00,Placed,Web,Pickup,3,0.0,1.46,PayPal,436,06:00-12:00
81832,10124,2024-03-13 12:50:00,Completed,Web,Delivery,1,2.4,1.66,Card,34,12:00-18:00
81833,10345,2024-03-14 04:25:00,Placed,Mobile App,Pickup,4,0.0,0.48,Card,121,00:00-06:00
81834,10107,2024-03-24 22:45:00,Completed,Mobile App,Pickup,1,0.0,1.77,Card,439,18:00-24:00
81835,10203,2024-03-07 10:27:00,Placed,Web,Delivery,4,1.28,1.2,Mobile Wallet,61,06:00-12:00
81836,10239,2024-03-25 18:36:00,Placed,Web,Delivery,5,1.72,0.18,Mobile Wallet,300,18:00-24:00
81837,10102,2024-03-07 03:08:00,Cancelled,Mobile App,Pickup,2,0.0,2.0,Card,769,00:00-06:00
81838,10452,2024-03-04 11:55:00,Placed,Mobile App,Pickup,5,0.0,1.52,PayPal,887,06:00-12:00
81839,10200,2024-03-22 00:18:00,Cancelled,Web,Delivery,3,1.03,0.37,Card,864,00:00-06:00
81840,10416,2024-03-27 16:10:00,Placed,Mobile App,Delivery,3,3.34,0.22,Card,463,12:00-18:00
81841,10429,2024-03-12 02:56:00,Cancelled,Mobile App,Delivery,1,2.42,1.41,PayPal,768,00:00-06:00
81842,10374,2024-03-19 21:50:00,Placed,Web,Pickup,1,0.0,0.78,Mobile Wallet,500,18:00-24:00
81843,10406,2024-03-03 15:17:00,Placed,Mobile App,Pickup,3,0.0,1.21,Card,681,12:00-18:00
81844,10446,2024-03-25 12:58:00,Completed,Web,Pickup,3,0.0,0.46,Mobile Wallet,440,12:00-18:00
81845,10245,2024-03-27 16:40:00,Preparing,Mobile App,Pickup,3,0.0,0.39,Mobile Wallet,561,12:00-18:00
81846,10081,2024-03-28 14:32:00,Preparing,Web,Delivery,4,1.72,0.55,PayPal,699,12:00-18:00
81847,10215,2024-03-05 04:44:00,Completed,Web,Delivery,5,3.09,1.71,PayPal,952,00:00-06:00
81848,10067,2024-03-17 16:40:00,Placed,Mobile App,Pickup,4,0.0,0.48,PayPal,706,12:00-18:00
81849,10220,2024-03-24 15:15:00,Placed,Web,Pickup,2,0.0,1.49,PayPal,956,12:00-18:00
81850,10400,2024-03-02 22:02:00,Preparing,Web,Delivery,4,2.56,0.41,PayPal,381,18:00-24:00
81851,10204,2024-03-02 05:47:00,Cancelled,Web,Delivery,3,3.05,0.15,Mobile Wallet,672,00:00-06:00
81852,10109,2024-03-08 23:42:00,Preparing,Mobile App,Delivery,4,3.69,0.71,PayPal,80,18:00-24:00
81853,10261,2024-03-20 20:29:00,Placed,Mobile App,Delivery,1,2.88,0.97,Mobile Wallet,713,18:00-24:00
81854,10330,2024-03-29 06:29:00,Preparing,Mobile App,Delivery,3,1.87,1.93,Card,73,06:00-12:00
81855,10124,2024-03-25 00:30:00,Cancelled,Web,Pickup,5,0.0,0.69,Card,377,00:00-06:00
81856,10245,2024-03-19 13:03:00,Placed,Web,Delivery,4,1.7,0.75,Mobile Wallet,544,12:00-18:00
81857,10064,2024-03-05 15:55:00,Completed,Mobile App,Delivery,3,3.07,0.04,Card,740,12:00-18:00
81858,10260,2024-03-14 04:02:00,Completed,Web,Pickup,1,0.0,1.87,Mobile Wallet,704,00:00-06:00
81859,10232,2024-03-19 08:01:00,Cancelled,Mobile App,Pickup,1,0.0,1.74,Mobile Wallet,771,06:00-12:00
81860,10152,2024-03-24 18:23:00,Completed,Web,Pickup,4,0.0,1.07,PayPal,440,18:00-24:00
81861,10297,2024-03-07 16:29:00,Completed,Web,Pickup,3,0.0,0.59,Mobile Wallet,87,12:00-18:00
81862,10455,2024-03-08 23:16:00,Preparing,Web,Pickup,5,0.0,0.37,Card,868,18:00-24:00
81863,10151,2024-03-20 13:32:00,Cancelled,Web,Delivery,2,2.22,1.4,Mobile Wallet,662,12:00-18:00
81864,10243,2024-03-19 02:42:00,Placed,Mobile App,Delivery,1,3.29,1.94,Card,116,00:00-06:00
81865,10329,2024-03-10 19:49:00,Completed,Web,Pickup,2,0.0,1.04,Card,13,18:00-24:00
81866,10167,2024-03-24 16:12:00,Preparing,Web,Pickup,5,0.0,1.67,PayPal,860,12:00-18:00
81867,10424,2024-03-16 16:29:00,Cancelled,Web,Delivery,4,3.94,1.8,Mobile Wallet,789,12:00-18:00
81868,10313,2024-03-02 08:42:00,Preparing,Mobile App,Pickup,1,0.0,1.18,PayPal,221,06:00-12:00
81869,10279,2024-03-20 18:12:00,Completed,Web,Delivery,2,3.35,0.76,PayPal,644,18:00-24:00
81870,10177,2024-03-10 20:37:00,Placed,Mobile App,Pickup,1,0.0,1.62,Card,550,18:00-24:00
81871,10345,2024-03-09 15:50:00,Completed,Mobile App,Delivery,2,3.94,1.5,PayPal,944,12:00-18:00
81872,10432,2024-03-13 03:41:00,Cancelled,Web,Delivery,3,1.72,1.59,PayPal,401,00:00-06:00
81873,10436,2024-03-02 08:10:00,Preparing,Mobile App,Pickup,3,0.0,1.5,Card,251,06:00-12:00
81874,10004,2024-03-18 17:12:00,Placed,Web,Pickup,4,0.0,0.23,PayPal,624,12:00-18:00
81875,10258,2024-03-04 09:58:00,Placed,Web,Delivery,5,3.44,0.67,Card,725,06:00-12:00
81876,10025,2024-03-18 01:48:00,Placed,Mobile App,Delivery,1,1.24,1.26,Card,356,00:00-06:00
81877,10440,2024-03-21 14:56:00,Cancelled,Web,Pickup,5,0.0,1.73,Mobile Wallet,908,12:00-18:00
81878,10101,2024-03-29 12:49:00,Preparing,Web,Pickup,2,0.0,1.46,Card,440,12:00-18:00
81879,10327,2024-03-01 18:22:00,Cancelled,Mobile App,Pickup,4,0.0,0.89,PayPal,79,18:00-24:00
81880,10201,2024-03-03 15:33:00,Cancelled,Web,Delivery,3,3.18,1.53,PayPal,880,12:00-18:00
81881,10344,2024-03-28 03:19:00,Preparing,Mobile App,Delivery,3,1.06,1.6,Mobile Wallet,588,00:00-06:00
81882,10447,2024-03-18 11:56:00,Placed,Web,Pickup,4,0.0,1.13,Mobile Wallet,884,06:00-12:00
81883,10035,2024-03-19 01:56:00,Completed,Web,Pickup,1,0.0,1.94,Card,943,00:00-06:00
81884,10104,2024-03-05 01:24:00,Preparing,Mobile App,Pickup,5,0.0,0.72,Card,936,00:00-06:00
81885,10104,2024-03-05 22:44:00,Cancelled,Web,Pickup,2,0.0,0.93,Card,738,18:00-24:00
81886,10435,2024-03-05 15:02:00,Placed,Web,Delivery,5,1.0,0.23,PayPal,123,12:00-18:00
81887,10122,2024-03-22 06:53:00,Cancelled,Mobile App,Pickup,3,0.0,0.75,Card,899,06:00-12:00
81888,10112,2024-03-25 19:29:00,Completed,Mobile App,Pickup,4,0.0,0.53,Card,567,18:00-24:00
81889,10372,2024-03-27 08:12:00,Completed,Web,Delivery,3,1.42,0.79,Mobile Wallet,804,06:00-12:00
81890,10023,2024-03-20 14:56:00,Completed,Mobile App,Delivery,3,3.98,0.47,Card,606,12:00-18:00
81891,10350,2024-03-19 03:06:00,Cancelled,Web,Pickup,2,0.0,1.86,PayPal,816,00:00-06:00
81892,10380,2024-03-09 11:52:00,Placed,Web,Pickup,1,0.0,1.67,Mobile Wallet,555,06:00-12:00
81893,10048,2024-03-05 15:46:00,Preparing,Mobile App,Pickup,1,0.0,1.04,PayPal,778,12:00-18:00
81894,10088,2024-03-28 14:27:00,Cancelled,Web,Pickup,2,0.0,1.52,Card,543,12:00-18:00
81895,10448,2024-03-06 05:35:00,Preparing,Mobile App,Delivery,4,2.23,0.68,Mobile Wallet,287,00:00-06:00
81896,10385,2024-03-23 10:17:00,Cancelled,Mobile App,Pickup,5,0.0,1.36,Card,718,06:00-12:00
81897,10233,2024-03-19 07:48:00,Cancelled,Web,Pickup,4,0.0,1.8,Mobile Wallet,518,06:00-12:00
81898,10400,2024-03-01 16:53:00,Completed,Web,Delivery,5,2.13,0.29,Mobile Wallet,582,12:00-18:00
81899,10431,2024-03-09 05:05:00,Preparing,Mobile App,Delivery,1,1.98,0.32,PayPal,268,00:00-06:00
81900,10348,2024-03-16 05:57:00,Cancelled,Web,Pickup,3,0.0,1.37,PayPal,464,00:00-06:00
81901,10292,2024-03-04 07:35:00,Preparing,Web,Delivery,3,3.95,0.28,Mobile Wallet,789,06:00-12:00
81902,10204,2024-03-26 08:58:00,Completed,Web,Pickup,4,0.0,0.86,Mobile Wallet,322,06:00-12:00
81903,10278,2024-03-08 04:56:00,Preparing,Web,Pickup,2,0.0,1.7,Card,316,00:00-06:00
81904,10488,2024-03-25 16:19:00,Cancelled,Mobile App,Delivery,5,2.52,0.58,Card,827,12:00-18:00
81905,10153,2024-03-30 10:59:00,Placed,Mobile App,Pickup,3,0.0,0.69,Mobile Wallet,878,06:00-12:00
81906,10280,2024-03-30 19:15:00,Cancelled,Web,Pickup,4,0.0,0.71,Card,526,18:00-24:00
81907,10121,2024-03-18 18:31:00,Cancelled,Web,Pickup,2,0.0,1.08,Mobile Wallet,975,18:00-24:00
81908,10096,2024-03-29 00:22:00,Cancelled,Mobile App,Delivery,1,2.14,0.16,Mobile Wallet,105,00:00-06:00
81909,10033,2024-03-28 18:45:00,Cancelled,Mobile App,Pickup,2,0.0,1.08,Mobile Wallet,203,18:00-24:00
81910,10295,2024-03-08 00:06:00,Preparing,Mobile App,Pickup,1,0.0,1.03,Card,266,00:00-06:00
81911,10253,2024-03-30 06:39:00,Completed,Web,Delivery,4,2.2,0.37,Mobile Wallet,662,06:00-12:00
81912,10406,2024-03-17 18:41:00,Placed,Mobile App,Delivery,2,3.65,1.33,PayPal,44,18:00-24:00
81913,10387,2024-03-29 04:42:00,Completed,Mobile App,Pickup,4,0.0,1.14,Card,31,00:00-06:00
81914,10345,2024-03-08 15:24:00,Completed,Web,Delivery,1,3.34,0.69,PayPal,931,12:00-18:00
81915,10138,2024-03-24 19:53:00,Cancelled,Mobile App,Pickup,3,0.0,1.19,Card,629,18:00-24:00
81916,10072,2024-03-09 10:49:00,Preparing,Web,Pickup,3,0.0,1.37,Mobile Wallet,564,06:00-12:00
81917,10295,2024-03-11 02:41:00,Preparing,Web,Pickup,1,0.0,0.68,Card,430,00:00-06:00
81918,10134,2024-03-15 22:07:00,Preparing,Mobile App,Delivery,5,3.17,1.86,Card,20,18:00-24:00
81919,10468,2024-03-08 15:09:00,Preparing,Mobile App,Pickup,5,0.0,1.89,Card,801,12:00-18:00
81920,10445,2024-03-16 15:00:00,Completed,Web,Delivery,3,1.67,1.98,Mobile Wallet,185,12:00-18:00
81921,10055,2024-03-17 15:33:00,Placed,Mobile App,Pickup,3,0.0,1.04,PayPal,831,12:00-18:00
81922,10487,2024-03-28 18:09:00,Completed,Mobile App,Pickup,2,0.0,1.55,PayPal,786,18:00-24:00
81923,10423,2024-03-01 08:18:00,Preparing,Mobile App,Pickup,2,0.0,1.26,Card,247,06:00-12:00
81924,10450,2024-03-06 03:38:00,Cancelled,Mobile App,Delivery,3,1.49,0.4,Mobile Wallet,867,00:00-06:00
81925,10171,2024-03-13 05:57:00,Placed,Web,Delivery,5,3.52,0.42,PayPal,607,00:00-06:00
81926,10046,2024-03-21 15:32:00,Placed,Mobile App,Pickup,2,0.0,1.66,Card,721,12:00-18:00
81927,10055,2024-03-08 21:31:00,Completed,Web,Delivery,1,3.45,0.95,Mobile Wallet,193,18:00-24:00
81928,10050,2024-03-20 09:34:00,Cancelled,Mobile App,Delivery,2,1.14,1.92,PayPal,93,06:00-12:00
81929,10488,2024-03-30 06:40:00,Placed,Mobile App,Delivery,2,3.85,1.58,Card,490,06:00-12:00
81930,10398,2024-03-21 18:45:00,Cancelled,Web,Pickup,2,0.0,1.39,Mobile Wallet,735,18:00-24:00
81931,10243,2024-03-28 12:53:00,Preparing,Mobile App,Delivery,4,1.02,0.72,Card,152,12:00-18:00
81932,10433,2024-03-08 09:48:00,Preparing,Mobile App,Pickup,1,0.0,1.11,PayPal,722,06:00-12:00
81933,10214,2024-03-15 18:23:00,Cancelled,Mobile App,Delivery,3,2.62,0.56,Card,140,18:00-24:00
81934,10071,2024-03-24 05:17:00,Completed,Mobile App,Pickup,5,0.0,1.08,PayPal,325,00:00-06:00
81935,10376,2024-03-15 10:36:00,Completed,Web,Pickup,5,0.0,1.0,PayPal,604,06:00-12:00
81936,10491,2024-03-04 18:38:00,Cancelled,Mobile App,Delivery,3,1.08,1.87,Card,747,18:00-24:00
81937,10452,2024-03-02 22:49:00,Preparing,Mobile App,Delivery,4,2.12,0.46,Mobile Wallet,187,18:00-24:00
81938,10450,2024-03-04 07:27:00,Preparing,Web,Delivery,5,2.93,1.65,Card,960,06:00-12:00
81939,10410,2024-03-04 03:37:00,Preparing,Web,Pickup,2,0.0,0.65,PayPal,328,00:00-06:00
81940,10018,2024-03-29 19:51:00,Cancelled,Web,Delivery,5,3.05,0.57,PayPal,12,18:00-24:00
81941,10436,2024-03-27 16:32:00,Cancelled,Web,Pickup,1,0.0,1.0,Mobile Wallet,806,12:00-18:00
81942,10480,2024-03-20 06:06:00,Cancelled,Mobile App,Delivery,1,3.16,0.59,PayPal,751,06:00-12:00
81943,10077,2024-03-06 21:42:00,Completed,Web,Delivery,3,3.76,0.58,Card,388,18:00-24:00
81944,10270,2024-03-08 20:49:00,Placed,Web,Delivery,4,1.57,0.13,Card,885,18:00-24:00
81945,10311,2024-03-30 08:40:00,Placed,Mobile App,Delivery,4,2.87,0.12,Mobile Wallet,21,06:00-12:00
81946,10005,2024-03-24 15:31:00,Preparing,Mobile App,Delivery,5,1.79,0.32,Mobile Wallet,175,12:00-18:00
81947,10284,2024-03-02 02:27:00,Preparing,Mobile App,Pickup,4,0.0,0.81,Mobile Wallet,920,00:00-06:00
81948,10045,2024-03-09 05:20:00,Completed,Mobile App,Pickup,4,0.0,0.93,PayPal,966,00:00-06:00
81949,10383,2024-03-23 00:28:00,Preparing,Mobile App,Pickup,5,0.0,0.31,Mobile Wallet,104,00:00-06:00
81950,10483,2024-03-15 19:27:00,Preparing,Web,Delivery,1,2.53,1.55,Mobile Wallet,568,18:00-24:00
81951,10380,2024-03-30 22:21:00,Preparing,Web,Pickup,2,0.0,0.78,Mobile Wallet,51,18:00-24:00
81952,10445,2024-03-21 00:05:00,Placed,Mobile App,Delivery,3,1.53,0.91,Card,370,00:00-06:00
81953,10102,2024-03-26 16:34:00,Preparing,Web,Pickup,1,0.0,0.65,Card,205,12:00-18:00
81954,10080,2024-03-19 17:56:00,Preparing,Web,Delivery,4,3.2,1.6,Mobile Wallet,485,12:00-18:00
81955,10438,2024-03-30 03:26:00,Completed,Web,Delivery,4,2.66,0.29,Card,917,00:00-06:00
81956,10167,2024-03-27 06:53:00,Preparing,Mobile App,Pickup,5,0.0,1.11,PayPal,907,06:00-12:00
81957,10137,2024-03-23 06:13:00,Cancelled,Mobile App,Pickup,3,0.0,0.44,PayPal,451,06:00-12:00
81958,10149,2024-03-01 21:21:00,Completed,Mobile App,Delivery,2,3.6,1.16,PayPal,155,18:00-24:00
81959,10313,2024-03-09 05:06:00,Cancelled,Mobile App,Delivery,5,1.01,1.14,PayPal,995,00:00-06:00
81960,10036,2024-03-03 12:33:00,Completed,Web,Delivery,5,3.0,1.19,Mobile Wallet,989,12:00-18:00
81961,10467,2024-03-10 18:00:00,Cancelled,Mobile App,Pickup,2,0.0,0.28,Mobile Wallet,81,18:00-24:00
81962,10485,2024-03-06 22:43:00,Preparing,Web,Delivery,2,3.44,1.51,Card,923,18:00-24:00
81963,10069,2024-03-03 11:17:00,Preparing,Web,Pickup,4,0.0,0.08,Card,172,06:00-12:00
81964,10136,2024-03-24 14:28:00,Cancelled,Mobile App,Pickup,5,0.0,1.37,Mobile Wallet,81,12:00-18:00
81965,10379,2024-03-09 09:41:00,Preparing,Mobile App,Pickup,1,0.0,1.85,Card,328,06:00-12:00
81966,10104,2024-03-13 15:47:00,Completed,Web,Delivery,1,3.77,1.29,Mobile Wallet,878,12:00-18:00
81967,10438,2024-03-21 22:40:00,Placed,Mobile App,Pickup,5,0.0,1.67,Card,536,18:00-24:00
81968,10489,2024-03-26 23:09:00,Placed,Web,Delivery,2,3.34,1.29,Card,603,18:00-24:00
81969,10399,2024-03-05 05:00:00,Completed,Web,Pickup,3,0.0,0.96,Mobile Wallet,549,00:00-06:00
81970,10445,2024-03-03 13:55:00,Preparing,Web,Delivery,2,2.73,1.98,Card,498,12:00-18:00
81971,10108,2024-03-28 16:51:00,Placed,Web,Pickup,2,0.0,0.8,Mobile Wallet,634,12:00-18:00
81972,10078,2024-03-06 06:13:00,Preparing,Web,Delivery,3,1.35,1.37,Mobile Wallet,764,06:00-12:00
81973,10492,2024-03-22 05:36:00,Preparing,Web,Pickup,2,0.0,0.23,Mobile Wallet,838,00:00-06:00
81974,10345,2024-03-06 06:37:00,Placed,Mobile App,Delivery,3,2.21,0.26,Card,890,06:00-12:00
81975,10022,2024-03-29 02:29:00,Placed,Mobile App,Delivery,5,1.41,0.69,Mobile Wallet,747,00:00-06:00
81976,10474,2024-03-10 00:12:00,Preparing,Web,Pickup,3,0.0,0.59,Card,217,00:00-06:00
81977,10221,2024-03-10 11:37:00,Placed,Web,Pickup,1,0.0,0.91,Mobile Wallet,811,06:00-12:00
81978,10416,2024-03-07 19:26:00,Completed,Web,Pickup,3,0.0,0.2,PayPal,872,18:00-24:00
81979,10012,2024-03-16 08:15:00,Placed,Mobile App,Pickup,2,0.0,1.96,Card,34,06:00-12:00
81980,10306,2024-03-06 20:41:00,Placed,Web,Pickup,5,0.0,1.4,PayPal,378,18:00-24:00
81981,10496,2024-03-04 00:06:00,Placed,Web,Pickup,3,0.0,1.43,Mobile Wallet,382,00:00-06:00
